"ProlificID","condBetween","duration.seconds","Consent","ConsentNeutral","Catch","emotions_before_sex_arousal","emotions_before_happy","emotions_before_sad","emotions_before_bored","emotions_before_tired","emotions_before_hunger","emotions_before_alert","emotions_before_angry","emotions_before_enthusiastic","emotions_before_interest","emotions_before_DO","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","emotions_after_sex_arousal","emotions_after_happy","emotions_after_sad","emotions_after_bored","emotions_after_tired","emotions_after_hunger","emotions_after_alert","emotions_after_angry","emotions_after_enthusiastic","emotions_after_interest","emotions_after_DO","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_sad_TEXT","Comments","item_order","FL_sex_arousal21_DO","clipSex","clipNeutral","FL_alert6_DO","FL_sex_arousal15_DO","FL_happy51_DO","FL_happy95_DO","Emotions.before_DO","Emotions.after_DO","duration.minutes","duration_z","RMTE3_crct","RMTE6_crct","RMTE9_crct","RMTE15_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE21_crct","RMTE22_crct","RMTE25_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE34_crct","RMTE35_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","clip_name","sex_arousal_diff","happy_diff","sad_diff","bored_diff","tired_diff","hunger_diff","alert_diff","angry_diff","enthusiastic_diff","interest_diff","sex_arousal_diff_Z_group","sex_arousal_diff_c"
"62a0c9fa6e2704943e292fa7","Sexual",586,"Yes","","20",1,5,1,1,2,4,6,1,7,7,"Interested|Happy|Sad|Sexually aroused|Alert|Angry|Enthusiastic|Hungry|Tired|Bored","5.205","desire","8.073","fantasizing","6.933","preoccupied","7.463","contemplative","12.964","doubtful","11.701","amused","6.657","tentative","6.921","fantasizing","10.726","preoccupied","19.861","interested","10.59","cautious","8.363","interested","31.275","irritated","4.951","flirtatious","5.184","confident","24.815","baffled","8.647","nervous",4,6,1,1,1,4,8,1,8,8,"Sad|Sexually aroused|Alert|Enthusiastic|Interested|Happy|Angry|Bored|Tired|Hungry","","yes",46,"Male","Heterosexual or straight","","",", RMTE29, RMTE18, RMTE31, RMTE27, RMTE28, RMTE9, RMTE6, RMTE19, RMTE22, RMTE3, RMTE15, RMTE17, RMTE35, RMTE30, RMTE34, RMTE21, RMTE25","FL_124","FloorSex_1st","","RMTE29-female|RMTE18-female|RMTE31-female|RMTE27-female","FL_102|FL_111|FL_112|FL_107","FL_268|FL_252|FL_258|FL_260","FL_328|FL_322|FL_326|FL_310|FL_314","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",9.76666666666667,0.12443738716705,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0.823529411764706,10,7,6,11,12,2,8,16,9,17,4,5,1,14,3,15,13,"FloorSex",3,1,0,0,-1,0,2,0,1,1,0.220459674530475,0.505263157894737
"62a1d848cc2237ff6738870f","Neutral",475,"","Yes","20",1,6,1,3,5,3,6,1,5,5,"Happy|Bored|Angry|Enthusiastic|Alert|Hungry|Sad|Interested|Sexually aroused|Tired","10.956","desire","30.797","fantasizing","6.627","preoccupied","42.325","amused","22.227","doubtful","7.428","aghast","5.707","grateful","4.999","fantasizing","4.403","preoccupied","5.891","despondent","4.53","cautious","4.724","affectionate","6.368","reflective","4.118","flirtatious","3.502","confident","5.634","distrustful","3.333","nervous",1,7,1,2,3,3,7,1,5,6,"Bored|Angry|Enthusiastic|Happy|Alert|Tired|Interested|Sad|Sexually aroused|Hungry","","Yes",41,"Male","Heterosexual or straight","","",", RMTE9, RMTE21, RMTE18, RMTE25, RMTE3, RMTE17, RMTE27, RMTE35, RMTE15, RMTE34, RMTE29, RMTE19, RMTE6, RMTE28, RMTE30, RMTE31, RMTE22","FL_125","","WallE_1st","RMTE9-female|RMTE21-female|RMTE18-female|RMTE25-female","FL_95|FL_109|FL_103|FL_97","FL_258|FL_282|FL_276|FL_264","FL_298|FL_318|FL_322|FL_324|FL_312","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",7.91666666666667,-0.265726029478018,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0.705882352941177,5,13,1,9,6,3,12,2,17,4,7,14,11,15,16,10,8,"WallE",0,1,0,-1,-2,0,1,0,0,1,-0.339605814733411,-0.263157894736842
"62a1e021702679d27813a3e2","Sexual",482,"Yes","","20",3,6,3,4,5,6,6,2,5,7,"Hungry|Interested|Sad|Tired|Alert|Bored|Angry|Happy|Sexually aroused|Enthusiastic","10.903","flustered","8.326","aghast","3.787","preoccupied","4.825","contemplative","6.196","doubtful","5.876","amused","10.108","tentative","3.065","fantasizing","8.059","preoccupied","4.847","interested","6.597","arrogant","6.677","interested","14.989","irritated","40.829","flirtatious","37.369","confident","5.298","terrified","6.125","nervous",7,7,2,7,3,4,6,2,6,6,"Bored|Tired|Interested|Sexually aroused|Hungry|Alert|Enthusiastic|Sad|Happy|Angry","","yes",44,"Male","Heterosexual or straight","","",", RMTE29, RMTE18, RMTE6, RMTE27, RMTE31, RMTE22, RMTE34, RMTE28, RMTE3, RMTE25, RMTE9, RMTE21, RMTE30, RMTE35, RMTE15, RMTE17, RMTE19","FL_124","BedroomOral_1st","","RMTE29-female|RMTE18-female|RMTE6-female|RMTE27-female","FL_99|FL_105|FL_98|FL_102","FL_252|FL_270|FL_256|FL_266","FL_322|FL_328|FL_302|FL_304|FL_308","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.03333333333333,-0.24112112932923,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0.647058823529412,9,3,11,15,16,2,17,12,6,10,4,8,1,13,5,7,14,"BedroomOral",4,1,-1,3,-2,-2,0,0,1,-1,0.656786113705373,1.50526315789474
"62a2548381f399e5f4f52746","Sexual",1041,"Yes","","20",1,4,6,3,1,4,6,6,5,7,"Interested|Sad|Alert|Happy|Hungry|Angry|Sexually aroused|Tired|Enthusiastic|Bored","17.063","desire","24.172","fantasizing","17.185","preoccupied","7.476","contemplative","25.764","affectionate","13.049","decisive","17.967","tentative","20.767","fantasizing","16.189","preoccupied","16.575","interested","12.201","cautious","5.374","affectionate","5.553","reflective","13.385","flirtatious","27.933","dispirited","12.344","distrustful","23.118","contemplative",7,4,6,3,1,4,6,4,5,7,"Enthusiastic|Bored|Tired|Sad|Angry|Happy|Sexually aroused|Alert|Interested|Hungry","","yes",49,"Male","Heterosexual or straight","","Many of the words did not reflect how I interpreted the eyes.  in some cases none of the words came close to my interpretation.  It may have been useful to have an additional box to write what I felt appropriate.  Very interesting study, after I got over the shock (I did not see shock in any of the eyes)",", RMTE17, RMTE18, RMTE15, RMTE6, RMTE30, RMTE35, RMTE19, RMTE3, RMTE28, RMTE29, RMTE9, RMTE25, RMTE31, RMTE22, RMTE27, RMTE21, RMTE34","FL_124","SamTaylor_1st","","RMTE17-female|RMTE18-female|RMTE15-female|RMTE6-female","FL_100|FL_97|FL_107|FL_95","FL_274|FL_276|FL_256|FL_270","FL_324|FL_312|FL_316|FL_310|FL_326","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",17.35,1.72375589683828,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.764705882352941,8,4,11,3,1,2,7,16,14,12,15,9,10,5,13,17,6,"SamTaylor",6,0,0,0,0,0,0,-2,0,0,1.52943899205517,3.50526315789474
"62a4c0b7a811ed5b57009081","Neutral",526,"","Yes","20",1,4,1,2,3,4,4,1,3,3,"Bored|Angry|Interested|Enthusiastic|Sexually aroused|Sad|Tired|Hungry|Happy|Alert","9.118","desire","9.86","impatient","6.562","preoccupied","8.348","contemplative","8.515","doubtful","6.939","amused","11.042","arrogant","10.502","fantasizing","10.419","preoccupied","6.417","interested","6.994","arrogant","9.332","interested","16.631","impatient","4.84","flirtatious","6.693","confident","9.716","distrustful","14.374","nervous",1,4,1,2,2,4,4,1,4,5,"Angry|Tired|Interested|Bored|Sad|Enthusiastic|Happy|Alert|Sexually aroused|Hungry","","yes",38,"Male","Heterosexual or straight","","",", RMTE21, RMTE29, RMTE27, RMTE30, RMTE34, RMTE28, RMTE17, RMTE25, RMTE15, RMTE35, RMTE3, RMTE6, RMTE22, RMTE31, RMTE19, RMTE9, RMTE18","FL_125","","CocktailDate_1st","RMTE21-female|RMTE29-female|RMTE27-female|RMTE30-female","FL_98|FL_102|FL_109|FL_104","FL_258|FL_284|FL_252|FL_254","FL_312|FL_324|FL_308|FL_300|FL_306","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.76666666666667,-0.0864617569654194,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0.705882352941177,11,12,16,9,7,17,15,1,13,8,3,6,2,4,14,5,10,"CocktailDate",0,0,0,0,-1,0,0,0,1,2,-0.339605814733411,-0.263157894736842
"62aa3e6e16b472f57ac743a9","Neutral",414,"","Yes","20",1,5,1,2,3,2,7,1,4,4,"Tired|Happy|Enthusiastic|Hungry|Sexually aroused|Sad|Alert|Bored|Interested|Angry","8.393","desire","6.09","fantasizing","7.187","annoyed","4","contemplative","7.646","aghast","5.595","decisive","9.718","grateful","9.924","embarrassed","5.033","preoccupied","8.309","incredulous","7.483","arrogant","6.323","interested","5.957","irritated","4.349","flirtatious","26.622","confident","10.622","baffled","10.334","nervous",1,5,1,2,3,2,6,1,4,7,"Interested|Sexually aroused|Alert|Sad|Hungry|Angry|Tired|Enthusiastic|Happy|Bored","","yes",43,"Male","Heterosexual or straight","","",", RMTE19, RMTE35, RMTE25, RMTE3, RMTE31, RMTE6, RMTE21, RMTE17, RMTE34, RMTE22, RMTE9, RMTE29, RMTE15, RMTE18, RMTE27, RMTE30, RMTE28","FL_125","","WallE_1st","RMTE19-female|RMTE35-female|RMTE25-female|RMTE3-female","FL_99|FL_112|FL_106|FL_109","FL_282|FL_268|FL_256|FL_276","FL_302|FL_306|FL_316|FL_322|FL_318","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.9,-0.480140159346029,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0.529411764705882,4,6,11,13,8,14,1,7,10,3,15,17,12,16,5,9,2,"WallE",0,0,0,0,0,0,-1,0,0,3,-0.339605814733411,-0.263157894736842
"62aa3f6be69568c00d1caf30","Neutral",516,"","Yes","20",1,7,2,2,5,3,7,2,5,7,"Alert|Happy|Angry|Enthusiastic|Tired|Sad|Sexually aroused|Interested|Bored|Hungry","13.775","desire","12.636","alarmed","7.23","preoccupied","10.657","contemplative","7.752","doubtful","12.1","bored","8.855","tentative","7.522","fantasizing","7.101","preoccupied","7.702","interested","6.5","cautious","8.089","affectionate","7.189","reflective","8.524","flirtatious","12.043","confident","12.293","terrified","11.343","nervous",1,7,1,2,4,3,6,2,7,8,"Hungry|Angry|Sexually aroused|Alert|Sad|Tired|Interested|Happy|Enthusiastic|Bored","","yes",49,"Male","Heterosexual or straight","","",", RMTE15, RMTE30, RMTE31, RMTE35, RMTE28, RMTE21, RMTE29, RMTE25, RMTE9, RMTE19, RMTE27, RMTE18, RMTE3, RMTE22, RMTE17, RMTE6, RMTE34","FL_125","","WallE_1st","RMTE15-female|RMTE30-female|RMTE31-female|RMTE35-female","FL_102|FL_106|FL_101|FL_104","FL_256|FL_264|FL_272|FL_262","FL_296|FL_312|FL_304|FL_298|FL_326","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.6,-0.121611614320831,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0.764705882352941,13,16,9,1,15,12,10,6,14,8,11,5,7,2,3,17,4,"WallE",0,0,-1,0,-1,0,-1,0,2,1,-0.339605814733411,-0.263157894736842
"62ac71cec3309a48781684eb","Sexual",468,"Yes","","20",1,5,1,1,1,1,9,1,3,6,"Angry|Interested|Tired|Bored|Sexually aroused|Hungry|Happy|Enthusiastic|Sad|Alert","15.391","desire","6.878","fantasizing","10.743","preoccupied","11.987","contemplative","6.462","doubtful","9.632","decisive","12.148","tentative","4.501","fantasizing","5.701","preoccupied","11.806","incredulous","6.997","cautious","7","interested","7.262","reflective","9.663","flirtatious","10.706","confident","9.419","distrustful","10.686","puzzled",1,6,1,1,1,1,9,1,4,5,"Sad|Enthusiastic|Bored|Alert|Happy|Angry|Hungry|Interested|Sexually aroused|Tired","","yes",31,"Male","Heterosexual or straight","","",", RMTE3, RMTE27, RMTE30, RMTE35, RMTE22, RMTE34, RMTE21, RMTE31, RMTE18, RMTE6, RMTE15, RMTE28, RMTE25, RMTE17, RMTE19, RMTE29, RMTE9","FL_124","FloorSex_1st","","RMTE3-female|RMTE27-female|RMTE30-female|RMTE35-female","FL_105|FL_98|FL_106|FL_99","FL_262|FL_254|FL_258|FL_274","FL_314|FL_304|FL_308|FL_320|FL_300","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",7.8,-0.290330929626807,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0.882352941176471,1,10,17,11,14,9,15,7,5,13,2,12,16,3,8,6,4,"FloorSex",0,1,0,0,0,0,0,0,1,-1,-1.08851964299422,-2.49473684210526
"62addc1ae412d049d585a13f","Sexual",365,"Yes","","20",1,7,2,5,3,2,7,1,8,7,"Sexually aroused|Hungry|Happy|Bored|Tired|Angry|Sad|Interested|Enthusiastic|Alert","5.162","desire","4.83","impatient","4.347","preoccupied","4.749","contemplative","8.699","affectionate","5.03","decisive","8.86","tentative","10.363","fantasizing","10.49","preoccupied","4.287","interested","2.767","cautious","8.054","interested","7.561","impatient","2.757","flirtatious","5.501","dispirited","5.466","distrustful","5.274","nervous",6,7,1,1,3,2,8,1,7,8,"Interested|Happy|Sad|Bored|Hungry|Angry|Tired|Alert|Sexually aroused|Enthusiastic","","yes",32,"Male","Heterosexual or straight","","",", RMTE3, RMTE34, RMTE28, RMTE30, RMTE6, RMTE15, RMTE31, RMTE27, RMTE35, RMTE22, RMTE29, RMTE17, RMTE25, RMTE9, RMTE18, RMTE19, RMTE21","FL_124","BedroomOral_1st","","RMTE3-female|RMTE34-female|RMTE28-female|RMTE30-female","FL_112|FL_110|FL_99|FL_103","FL_284|FL_268|FL_276|FL_260","FL_314|FL_300|FL_306|FL_308|FL_310","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.08333333333333,-0.652374460387546,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0.764705882352941,1,5,14,6,12,15,16,17,10,13,8,3,11,4,7,2,9,"BedroomOral",5,0,-1,-4,0,0,1,0,-1,1,1.09311255288027,2.50526315789474
"62b436fe7291ea8368734d52","Sexual",509,"Yes","","20",3,4,4,7,8,1,2,2,3,3,"Happy|Enthusiastic|Angry|Tired|Hungry|Bored|Sad|Sexually aroused|Interested|Alert","15.036","flustered","9.194","fantasizing","10.499","horrified","5.688","flustered","3.571","doubtful","6.426","decisive","8.002","grateful","4.239","fantasizing","12.396","imploring","18.066","panicked","4.233","cautious","10.975","interested","27.818","reflective","2.988","flirtatious","18.637","confident","5.885","distrustful","3.433","nervous",4,3,2,4,7,2,4,3,5,5,"Enthusiastic|Hungry|Interested|Angry|Sexually aroused|Sad|Bored|Happy|Alert|Tired","","yes",32,"Male","Heterosexual or straight","","I think there should have been some warning that there would be explicit images shown as I do sometimes do these surveys while working and that could have caused serious problems for me as I had no idea I was about to be shown pornography.",", RMTE29, RMTE28, RMTE31, RMTE15, RMTE25, RMTE6, RMTE3, RMTE18, RMTE22, RMTE27, RMTE30, RMTE35, RMTE9, RMTE21, RMTE34, RMTE19, RMTE17","FL_124","BedroomOral_1st","","RMTE29-female|RMTE28-female|RMTE31-female|RMTE15-female","FL_104|FL_112|FL_95|FL_108","FL_268|FL_272|FL_278|FL_284","FL_300|FL_310|FL_326|FL_308|FL_304","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.48333333333333,-0.146216514469619,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0.647058823529412,7,6,13,4,17,8,16,14,9,5,10,2,1,11,3,15,12,"BedroomOral",1,-1,-2,-3,-1,1,2,1,2,2,-0.652193203819322,-1.49473684210526
"62b43755f6be0c82be3cb760","Sexual",485,"Yes","","20",5,6,2,2,3,1,7,1,6,7,"Bored|Tired|Hungry|Angry|Happy|Enthusiastic|Sexually aroused|Interested|Alert|Sad","4.042","desire","3.754","fantasizing","5.436","preoccupied","3.924","contemplative","2.964","affectionate","8.677","decisive","5.366","tentative","2.611","fantasizing","3.493","preoccupied","4.613","interested","3.14","cautious","2.686","affectionate","3.041","reflective","4.962","grateful","4.794","confident","69.979","distrustful","3.573","nervous",6,6,2,1,2,1,6,1,6,6,"Interested|Angry|Bored|Hungry|Sad|Alert|Happy|Enthusiastic|Tired|Sexually aroused","","yes",32,"Male","Heterosexual or straight","","",", RMTE31, RMTE18, RMTE22, RMTE6, RMTE34, RMTE15, RMTE28, RMTE19, RMTE17, RMTE25, RMTE30, RMTE29, RMTE21, RMTE27, RMTE9, RMTE3, RMTE35","FL_124","BedroomOral_1st","","RMTE31-female|RMTE18-female|RMTE22-female|RMTE6-female","FL_98|FL_110|FL_102|FL_107","FL_260|FL_270|FL_278|FL_276","FL_310|FL_316|FL_300|FL_296|FL_328","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.08333333333333,-0.230576172122607,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.823529411764706,16,4,15,6,9,2,8,13,3,10,14,7,12,11,1,5,17,"BedroomOral",1,0,0,-1,-1,0,-1,0,0,-1,-0.652193203819322,-1.49473684210526
"62b4388226967b3994d79da1","Sexual",361,"Yes","","20",1,5,5,7,6,6,5,3,5,5,"Hungry|Happy|Bored|Enthusiastic|Angry|Tired|Sexually aroused|Sad|Interested|Alert","3.374","joking","3.833","fantasizing","8.047","preoccupied","3.754","amused","5.622","playful","3.557","amused","5.171","sarcastic","6.903","fantasizing","3.903","imploring","4.861","interested","8.156","joking","2.831","contented","5.615","impatient","3.72","flirtatious","4.078","joking","6.79","aghast","5.485","insisting",3,4,4,7,6,6,4,1,5,4,"Tired|Sad|Alert|Hungry|Angry|Sexually aroused|Happy|Bored|Enthusiastic|Interested","","yes",43,"Male","Heterosexual or straight","","",", RMTE9, RMTE25, RMTE27, RMTE6, RMTE35, RMTE19, RMTE29, RMTE30, RMTE31, RMTE22, RMTE15, RMTE34, RMTE21, RMTE18, RMTE28, RMTE3, RMTE17","FL_124","FloorSex_1st","","RMTE9-female|RMTE25-female|RMTE27-female|RMTE6-female","FL_97|FL_107|FL_101|FL_100","FL_280|FL_268|FL_258|FL_282","FL_310|FL_306|FL_318|FL_296|FL_304","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.01666666666667,-0.66643440332971,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.294117647058824,16,4,1,11,17,14,6,13,10,2,3,15,7,8,9,12,5,"FloorSex",2,-1,-1,0,0,0,-1,-2,0,-1,-0.215866764644423,-0.494736842105263
"62b4907b74e0d9625721daf7","Sexual",620,"Yes","","20",1,3,1,6,6,6,3,1,2,2,"Tired|Hungry|Sexually aroused|Alert|Enthusiastic|Sad|Angry|Happy|Bored|Interested","8.912","desire","6.904","fantasizing","5.249","preoccupied","8.54","contemplative","6.584","aghast","4.214","decisive","8.034","arrogant","5.484","fantasizing","4.161","insisting","6.416","interested","17.383","cautious","5.113","interested","5.282","irritated","5.02","flirtatious","5.353","dispirited","11.417","distrustful","4.381","contemplative",1,1,1,3,4,5,6,5,1,2,"Happy|Angry|Tired|Sad|Sexually aroused|Enthusiastic|Alert|Hungry|Bored|Interested","","yes",27,"Male","Heterosexual or straight","","I think more of a warning should have been given about the explicit footage displayed ",", RMTE19, RMTE9, RMTE21, RMTE30, RMTE3, RMTE15, RMTE28, RMTE18, RMTE25, RMTE29, RMTE22, RMTE35, RMTE6, RMTE27, RMTE34, RMTE17, RMTE31","FL_124","SamTaylor_1st","","RMTE19-female|RMTE9-female|RMTE21-female|RMTE30-female","FL_95|FL_110|FL_102|FL_108","FL_270|FL_276|FL_268|FL_284","FL_298|FL_316|FL_326|FL_304|FL_324","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",10.3333333333333,0.24394690217545,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0.647058823529412,5,13,2,6,16,8,1,3,11,9,14,7,10,4,17,15,12,"SamTaylor",0,-2,0,-3,-2,-1,3,4,-1,0,-1.08851964299422,-2.49473684210526
"62b5efa2f57f0a9c91516acc","Neutral",990,"","Yes","20",1,2,7,2,7,2,6,2,3,3,"Hungry|Sad|Alert|Angry|Interested|Happy|Bored|Tired|Sexually aroused|Enthusiastic","6.652","flustered","27.787","impatient","6.721","preoccupied","3.234","contemplative","4.725","doubtful","4.314","bored","4.952","sarcastic","4.419","embarrassed","3.764","preoccupied","5.164","panicked","100.943","cautious","532.625","interested","8.501","reflective","3.533","hostile","5.102","dispirited","3.525","distrustful","4.589","nervous",1,3,7,2,6,2,3,2,3,4,"Sexually aroused|Happy|Angry|Interested|Enthusiastic|Sad|Hungry|Tired|Alert|Bored","","yes",41,"Male","Heterosexual or straight","","",", RMTE9, RMTE28, RMTE18, RMTE6, RMTE3, RMTE19, RMTE21, RMTE29, RMTE30, RMTE31, RMTE25, RMTE34, RMTE15, RMTE35, RMTE27, RMTE17, RMTE22","FL_125","","MadMen_1st","RMTE9-female|RMTE28-female|RMTE18-female|RMTE6-female","FL_95|FL_107|FL_106|FL_101","FL_278|FL_280|FL_270|FL_282","FL_302|FL_328|FL_316|FL_304|FL_312","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",16.5,1.54449162432568,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0.529411764705882,5,4,1,13,16,3,6,7,17,11,15,2,8,9,10,12,14,"MadMen",0,1,0,0,-1,0,-3,0,0,1,-0.339605814733411,-0.263157894736842
"62b5fea64b239d91783414ff","Sexual",679,"Yes","","20",2,6,1,2,1,5,7,1,7,6,"Alert|Angry|Hungry|Interested|Happy|Tired|Enthusiastic|Sexually aroused|Sad|Bored","8.41","desire","14.337","fantasizing","6.692","preoccupied","10.859","contemplative","10.997","doubtful","25.75","amused","23.566","tentative","12.502","fantasizing","31.289","preoccupied","9.203","interested","11.196","cautious","9.337","interested","23.649","irritated","10.435","flirtatious","7.854","confident","14.61","aghast","48.382","insisting",6,5,1,1,1,3,7,1,5,7,"Sad|Bored|Sexually aroused|Happy|Alert|Interested|Angry|Hungry|Enthusiastic|Tired","","yes",27,"Male","Heterosexual or straight","","",", RMTE22, RMTE29, RMTE18, RMTE3, RMTE30, RMTE19, RMTE9, RMTE35, RMTE6, RMTE31, RMTE25, RMTE21, RMTE17, RMTE15, RMTE34, RMTE28, RMTE27","FL_124","SamTaylor_1st","","RMTE22-female|RMTE29-female|RMTE18-female|RMTE3-female","FL_100|FL_107|FL_111|FL_97","FL_254|FL_280|FL_270|FL_266","FL_304|FL_302|FL_326|FL_318|FL_316","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",11.3166666666667,0.451331060572378,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0.764705882352941,4,9,7,14,13,3,6,12,1,11,17,16,2,5,10,15,8,"SamTaylor",4,-1,0,-1,0,-2,0,0,-2,1,0.656786113705373,1.50526315789474
"62c4b186f8abe215ddedd1f8","Sexual",461,"Yes","","20",1,5,2,3,6,8,6,2,4,6,"Happy|Interested|Angry|Bored|Alert|Hungry|Tired|Sad|Sexually aroused|Enthusiastic","6.766","joking","5.253","fantasizing","10.615","preoccupied","7.828","amused","8.434","doubtful","6.848","amused","7.092","tentative","9.93","fantasizing","5.842","preoccupied","22.717","interested","4.871","cautious","13.038","interested","4.271","reflective","7.807","flirtatious","5.934","confident","6.53","distrustful","6.191","nervous",8,8,1,1,1,7,7,2,6,6,"Tired|Interested|Sexually aroused|Hungry|Sad|Bored|Angry|Enthusiastic|Alert|Happy","","yes",50,"Male","Heterosexual or straight","","",", RMTE25, RMTE30, RMTE9, RMTE21, RMTE17, RMTE18, RMTE19, RMTE34, RMTE15, RMTE35, RMTE6, RMTE31, RMTE28, RMTE29, RMTE22, RMTE27, RMTE3","FL_124","FloorSex_1st","","RMTE25-female|RMTE30-female|RMTE9-female|RMTE21-female","FL_109|FL_108|FL_107|FL_98","FL_258|FL_284|FL_254|FL_280","FL_318|FL_320|FL_312|FL_316|FL_296","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",7.68333333333333,-0.314935829775595,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.823529411764706,17,11,3,9,5,6,7,4,15,1,16,13,14,2,12,8,10,"FloorSex",7,3,-1,-2,-5,-1,1,0,2,0,1.96576543123007,4.50526315789474
"62c97799bd8ab72a531abde0","Neutral",389,"","Yes","20",2,1,1,1,3,4,5,1,2,6,"Enthusiastic|Interested|Happy|Alert|Sexually aroused|Sad|Angry|Tired|Bored|Hungry","8.131","desire","3.514","fantasizing","3.082","preoccupied","2.908","contemplative","5.378","doubtful","12.994","decisive","5.834","sarcastic","3.848","fantasizing","4.176","preoccupied","14.235","despondent","8.192","cautious","13.004","interested","7.818","reflective","4.474","flirtatious","5.493","confident","5.664","distrustful","3.143","nervous",3,2,1,1,3,4,7,1,4,7,"Enthusiastic|Happy|Interested|Sexually aroused|Alert|Bored|Tired|Hungry|Sad|Angry","","yes",40,"Male","Heterosexual or straight","","",", RMTE18, RMTE17, RMTE31, RMTE25, RMTE28, RMTE34, RMTE21, RMTE9, RMTE30, RMTE15, RMTE29, RMTE22, RMTE3, RMTE6, RMTE35, RMTE19, RMTE27","FL_125","","MadMen_1st","RMTE18-female|RMTE17-female|RMTE31-female|RMTE25-female","FL_102|FL_98|FL_106|FL_111","FL_278|FL_258|FL_276|FL_268","FL_296|FL_298|FL_328|FL_308|FL_316","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.48333333333333,-0.568014802734558,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.882352941176471,13,14,8,10,2,1,16,7,12,4,17,5,11,9,3,6,15,"MadMen",1,1,0,0,0,0,2,0,2,1,0.601587443242042,0.736842105263158
