"ProlificID","condBetween","conditionFemales","conditionMales","Progress","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","RT_RMTE1_Page.Submit","RMTE1","RT_RMTE2_Page.Submit","RMTE2","RT_RMTE4_Page.Submit","RMTE4","RT_RMTE5_Page.Submit","RMTE5","RT_RMTE7_Page.Submit","RMTE7","RT_RMTE8_Page.Submit","RMTE8","RT_RMTE10_Page.Submit","RMTE10","RT_RMTE11_Page.Submit","RMTE11","RT_RMTE12_Page.Submit","RMTE12","RT_RMTE13_Page.Submit","RMTE13","RT_RMTE14_Page.Submit","RMTE14","RT_RMTE16_Page.Submit","RMTE16","RT_RMTE20_Page.Submit","RMTE20","RT_RMTE23_Page.Submit","RMTE23","RT_RMTE24_Page.Submit","RMTE24","RT_RMTE26_Page.Submit","RMTE26","RT_RMTE32_Page.Submit","RMTE32","RT_RMTE33_Page.Submit","RMTE33","RT_RMTE36_Page.Submit","RMTE36","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","FL_121_DO","firstSection_items_females","firstSection_items_males","secondSection_items_females","secondSection_items_males","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","conditionFemales_Cl","conditionMales_Cl","RMTE1_crct","RMTE2_crct","RMTE3_crct","RMTE4_crct","RMTE5_crct","RMTE6_crct","RMTE7_crct","RMTE8_crct","RMTE9_crct","RMTE10_crct","RMTE11_crct","RMTE12_crct","RMTE13_crct","RMTE14_crct","RMTE15_crct","RMTE16_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE20_crct","RMTE21_crct","RMTE22_crct","RMTE23_crct","RMTE24_crct","RMTE25_crct","RMTE26_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE32_crct","RMTE33_crct","RMTE34_crct","RMTE35_crct","RMTE36_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","RMTE1_trial","RMTE2_trial","RMTE4_trial","RMTE5_trial","RMTE7_trial","RMTE8_trial","RMTE10_trial","RMTE11_trial","RMTE12_trial","RMTE13_trial","RMTE14_trial","RMTE16_trial","RMTE20_trial","RMTE23_trial","RMTE24_trial","RMTE26_trial","RMTE32_trial","RMTE33_trial","RMTE36_trial","Sex_clip_name","Neutral_clip_name","condition","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"5918a03738cc6d0001a4bde7","females","Neutral_clip","","100",537,"Yes","20","6.212","desire","7.206","fantasizing","4.521","preoccupied","3.909","contemplative","7.602","doubtful","6.077","decisive","6.478","tentative","5.364","fantasizing","4.36","preoccupied","9.256","despondent","8.332","cautious","7.439","interested","7.965","reflective","8.893","flirtatious","7.864","confident","6.092","distrustful","4.326","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,1,5,6,3,5,1,1,2,"","yes",35,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE31, RMTE3, RMTE6, RMTE22, RMTE35, RMTE30, RMTE25, RMTE28, RMTE34, RMTE9, RMTE15, RMTE27, RMTE21, RMTE29, RMTE18, RMTE17","FL_124","RMTE19-female|RMTE31-female|RMTE3-female|RMTE6-female|RMTE22-female|RMTE35-female|RMTE30-female|RMTE25-female|RMTE28-female","","FL_98|FL_111|FL_110|FL_103|FL_106|FL_101|FL_108|FL_109","","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|happy_1st|sex_arousal_1st|sadness_1st|bored_1st","|sadness_2nd|sex_arosal_2nd|happy_2nd|bored_2nd",8.95,-0.427983507554998,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,0,NA,1,1,1,1,1,NA,NA,1,1,NA,0.941176470588235,3,4,11,12,17,16,1,14,5,8,13,9,15,7,2,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","WallE","Neutral_clip_1st",5,1,1,5,1,6,2,3,4,-0.322767682965304,-0.605644705859313,0.0205745757863738
"5924a14e3497ad0001016896","females","Sex_clip","","100",512,"Yes","20","10.173","convinced","5.198","impatient","4.878","annoyed","3.78","contemplative","4.892","doubtful","5.293","decisive","6.379","sarcastic","5.243","fantasizing","4.604","preoccupied","8.376","interested","4.407","cautious","6.297","interested","5.288","irritated","7.54","disappointed","5.232","confident","7.064","distrustful","3.711","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,5,2,2,7,1,1,6,3,"","yes",30,"Male","Heterosexual or straight","","No","",", RMTE9, RMTE35, RMTE27, RMTE19, RMTE21, RMTE28, RMTE17, RMTE29, RMTE18, RMTE3, RMTE30, RMTE6, RMTE34, RMTE31, RMTE25, RMTE15, RMTE22","FL_124","RMTE9-female|RMTE35-female|RMTE27-female|RMTE19-female|RMTE21-female|RMTE28-female|RMTE17-female|RMTE29-female|RMTE18-female","","FL_95|FL_100|FL_112|FL_98|FL_99|FL_104|FL_110|FL_105","","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",8.53333333333333,-0.509541963362244,"Sex_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,1,1,NA,NA,1,NA,1,1,0,0,1,NA,NA,1,1,NA,0.647058823529412,10,12,1,16,7,9,4,5,17,15,3,6,8,11,14,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","ModernFamily","Sex_clip_1st",5,1,2,1,2,6,7,3,4,-0.322767682965304,-0.605644705859313,0.0205745757863738
"59267df0990b8600014aca15","females","Sex_clip","","100",653,"Yes","20","6.779","desire","7.384","fantasizing","10.043","preoccupied","8.415","encouraging","8.93","doubtful","6.12","decisive","9.245","sarcastic","9.713","fantasizing","9.617","preoccupied","7.549","interested","8.516","cautious","16.3","joking","9.586","reflective","7.679","flirtatious","11.274","confident","18.511","baffled","8.868","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,7,6,5,2,1,6,7,6,"","yes",37,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE34, RMTE22, RMTE3, RMTE30, RMTE29, RMTE9, RMTE19, RMTE35, RMTE31, RMTE18, RMTE17, RMTE28, RMTE6, RMTE15, RMTE25, RMTE27","FL_124","RMTE21-female|RMTE34-female|RMTE22-female|RMTE3-female|RMTE30-female|RMTE29-female|RMTE9-female|RMTE19-female|RMTE35-female","","FL_99|FL_108|FL_109|FL_102|FL_112|FL_110|FL_104|FL_103","","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|happy_2nd|bored_2nd|sadness_2nd|sex_arosal_2nd",10.8833333333333,-0.0495522726093755,"Sex_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,1,1,0,NA,1,1,NA,NA,1,NA,1,0,1,1,1,NA,NA,0,1,NA,0.764705882352941,4,14,7,15,12,11,8,1,3,16,17,13,6,5,10,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","ModernFamily","Sex_clip_1st",7,1,6,6,5,7,2,6,6,0.574186720222489,-0.605644705859313,0.878209524355217
"594e2bb7a402220001d84067","females","Neutral_clip","","100",792,"Yes","20","9.055","desire","7.907","impatient","60.641","preoccupied","13.638","amused","8.329","playful","20.07","bored","10.124","tentative","6.765","fantasizing","12.62","preoccupied","7.841","interested","7.322","cautious","8.16","interested","10.472","reflective","3.929","flirtatious","10.667","confident","14.55","distrustful","20.878","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,1,6,3,5,5,3,2,5,"","yes",35,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE29, RMTE15, RMTE28, RMTE6, RMTE19, RMTE22, RMTE18, RMTE3, RMTE34, RMTE27, RMTE21, RMTE35, RMTE31, RMTE9, RMTE25, RMTE30","FL_124","RMTE17-female|RMTE29-female|RMTE15-female|RMTE28-female|RMTE6-female|RMTE19-female|RMTE22-female|RMTE18-female|RMTE3-female","","FL_98|FL_103|FL_106|FL_97|FL_99|FL_111|FL_104|FL_100","","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|happy_1st|bored_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",13.2,0.403912741678914,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,1,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,0.764705882352941,9,5,15,3,1,8,6,12,7,16,11,4,2,17,14,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","WallE","Neutral_clip_1st",5,1,3,6,2,3,5,5,4,-0.322767682965304,-0.605644705859313,0.0205745757863738
"599186630675b100014daddd","females","Sex_clip","","100",1001,"Yes","20","16.589","desire","9.225","fantasizing","6.99","preoccupied","8.774","contemplative","39.682","doubtful","9.279","decisive","10.988","sarcastic","14.465","fantasizing","18.5","preoccupied","26.776","incredulous","7.058","cautious","19.96","contented","7.545","reflective","10.211","flirtatious","10.521","confident","15.373","distrustful","8.779","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,3,2,2,6,1,2,2,6,"","Yes",45,"Male","Heterosexual or straight","","No","In some of the eye photos you could recognise the people which might influence your impression + the options given quite often did not cover the emotion that I thought was displayed so I had to chose an option which I did not think was illustrated.
Glad I did the survey in front of my grandparents.",", RMTE25, RMTE19, RMTE6, RMTE9, RMTE29, RMTE15, RMTE27, RMTE28, RMTE21, RMTE30, RMTE22, RMTE3, RMTE18, RMTE17, RMTE34, RMTE35, RMTE31","FL_124","RMTE25-female|RMTE19-female|RMTE6-female|RMTE9-female|RMTE29-female|RMTE15-female|RMTE27-female|RMTE28-female|RMTE21-female","","FL_100|FL_105|FL_95|FL_108|FL_109|FL_98|FL_97|FL_99","","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|sadness_1st|bored_1st|sex_arousal_1st|happy_1st","|sadness_2nd|bored_2nd|happy_2nd|sex_arosal_2nd",16.6833333333333,1.08574143222749,"Sex_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,1,1,NA,NA,0,NA,1,0,1,1,1,NA,NA,1,1,NA,0.823529411764706,12,3,4,6,14,13,2,9,11,1,7,8,5,10,17,15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","WallE","Sex_clip_1st",3,1,2,2,2,2,6,6,2,-1.2197220861531,-0.605644705859313,-0.83706037278247
"59a5b35c5954130001582a40","females","Neutral_clip","","100",643,"Yes","20","7.229","desire","11.939","aghast","4.134","annoyed","9.038","contemplative","3.27","aghast","6.06","amused","8.302","tentative","5.236","fantasizing","4.584","imploring","3.001","panicked","3.401","cautious","7.819","interested","6.585","reflective","10.201","flirtatious","4.498","joking","5.901","distrustful","3.763","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,1,7,1,3,6,1,1,9,"","Yes",31,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE6, RMTE28, RMTE18, RMTE21, RMTE22, RMTE34, RMTE31, RMTE29, RMTE19, RMTE3, RMTE25, RMTE17, RMTE9, RMTE35, RMTE27, RMTE30","FL_124","RMTE15-female|RMTE6-female|RMTE28-female|RMTE18-female|RMTE21-female|RMTE22-female|RMTE34-female|RMTE31-female|RMTE29-female","","FL_107|FL_95|FL_104|FL_109|FL_111|FL_97|FL_103|FL_100","","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|bored_1st|sex_arousal_1st|happy_1st|sadness_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",10.7166666666667,-0.082175654932274,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,0,1,NA,1,0,NA,NA,0,NA,1,1,1,1,0,NA,NA,1,1,NA,0.588235294117647,11,2,14,1,13,4,10,5,6,12,16,3,9,17,8,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","WallE","Neutral_clip_1st",6,1,1,7,1,1,9,3,5,0.125709518628592,-0.605644705859313,0.449392050070796
"59b7e9d87547b100012d6dfd","females","Sex_clip","","100",464,"Yes","20","6.164","convinced","5.323","impatient","5.921","preoccupied","6.748","contemplative","4.059","doubtful","4.848","bored","7.188","tentative","4.789","fantasizing","4.578","preoccupied","5.253","interested","2.563","cautious","5.577","interested","2.924","reflective","2.405","flirtatious","3.108","confident","4.747","baffled","4.711","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,5,4,2,7,2,2,2,8,"","yes",43,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE9, RMTE22, RMTE6, RMTE30, RMTE28, RMTE15, RMTE18, RMTE35, RMTE17, RMTE25, RMTE27, RMTE21, RMTE31, RMTE29, RMTE34, RMTE3","FL_124","RMTE19-female|RMTE9-female|RMTE22-female|RMTE6-female|RMTE30-female|RMTE28-female|RMTE15-female|RMTE18-female|RMTE35-female","","FL_109|FL_104|FL_103|FL_106|FL_99|FL_101|FL_98|FL_95","","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sadness_1st|sex_arousal_1st|happy_1st|bored_1st","|sadness_2nd|bored_2nd|sex_arosal_2nd|happy_2nd",7.73333333333333,-0.666134198512157,"Sex_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,1,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,0,1,NA,0.764705882352941,17,4,2,7,10,8,1,13,3,11,12,6,15,5,14,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","MadMen","Sex_clip_1st",5,2,4,2,2,2,7,8,3,-0.322767682965304,0.183287213615318,-0.408242898498048
"59bb884a3c45a10001ccc4f7","females","Neutral_clip","","100",565,"Yes","20","2.334","flustered","4.935","impatient","6.077","preoccupied","1.778","amused","3.199","doubtful","3.19","decisive","4.192","tentative","3.755","fantasizing","28.18","imploring","1.958","interested","13.429","reassuring","3.706","affectionate","2.771","reflective","2.229","flirtatious","4.687","confident","7.836","aghast","3.359","contemplative","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,1,2,1,9,9,9,1,1,"","yes",42,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE31, RMTE19, RMTE6, RMTE27, RMTE34, RMTE22, RMTE21, RMTE28, RMTE30, RMTE35, RMTE25, RMTE29, RMTE3, RMTE18, RMTE15, RMTE9","FL_124","RMTE17-female|RMTE31-female|RMTE19-female|RMTE6-female|RMTE27-female|RMTE34-female|RMTE22-female|RMTE21-female|RMTE28-female","","FL_100|FL_97|FL_104|FL_101|FL_95|FL_108|FL_110|FL_111","","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|happy_2nd|sadness_2nd|sex_arosal_2nd|bored_2nd",9.41666666666667,-0.336638037050882,"Neutral_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,0,NA,1,1,1,NA,1,0,NA,NA,1,NA,0,0,1,1,1,NA,NA,0,0,NA,0.529411764705882,14,4,17,16,1,15,3,8,7,12,5,9,13,10,2,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","WallE","Neutral_clip_1st",9,1,9,2,1,1,1,9,8,1.47114112341028,-0.605644705859313,1.73584447292406
"59dcbf72dad62000014d73fb","females","Neutral_clip","","100",635,"Yes","20","9.397","desire","14.501","fantasizing","6.125","preoccupied","5.398","contemplative","7.952","doubtful","8.504","decisive","9.532","tentative","8.072","confused","9.9","preoccupied","8.663","panicked","5.543","cautious","8.009","interested","7.104","irritated","9.665","flirtatious","10.295","confident","13.407","baffled","4.721","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,1,1,1,6,5,2,2,7,"","yes",24,"Male","Heterosexual or straight","","No","",", RMTE31, RMTE19, RMTE30, RMTE3, RMTE25, RMTE15, RMTE27, RMTE6, RMTE17, RMTE28, RMTE21, RMTE18, RMTE35, RMTE9, RMTE22, RMTE29, RMTE34","FL_124","RMTE31-female|RMTE19-female|RMTE30-female|RMTE3-female|RMTE25-female|RMTE15-female|RMTE27-female|RMTE6-female|RMTE17-female","","FL_102|FL_106|FL_108|FL_97|FL_111|FL_105|FL_101|FL_98","","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|sadness_1st|sex_arousal_1st|happy_1st|bored_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",10.5833333333333,-0.108274360790593,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,0,1,NA,NA,0,NA,1,1,0,1,1,NA,NA,0,1,NA,0.764705882352941,4,8,14,6,9,12,2,11,15,5,7,10,16,3,1,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","ModernFamily","Neutral_clip_1st",5,1,2,1,2,1,7,6,4,-0.322767682965304,-0.605644705859313,0.0205745757863738
"59e879752f63d30001c8fb9f","females","Neutral_clip","","100",433,"Yes","20","3.204","convinced","3.914","fantasizing","6.439","preoccupied","2.049","contemplative","2.577","affectionate","4.19","bored","3.594","tentative","3.899","fantasizing","2.536","preoccupied","3.208","interested","2.394","cautious","3.334","interested","4.437","reflective","3.286","flirtatious","3.614","confident","4.825","distrustful","2.315","contemplative","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,1,9,1,1,7,4,1,6,"","yes",45,"Male","Heterosexual or straight","","No","",", RMTE30, RMTE18, RMTE31, RMTE19, RMTE25, RMTE22, RMTE6, RMTE28, RMTE9, RMTE34, RMTE15, RMTE17, RMTE35, RMTE29, RMTE27, RMTE21, RMTE3","FL_124","RMTE30-female|RMTE18-female|RMTE31-female|RMTE19-female|RMTE25-female|RMTE22-female|RMTE6-female|RMTE28-female|RMTE9-female","","FL_98|FL_110|FL_109|FL_97|FL_101|FL_103|FL_106|FL_95","","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|sadness_1st|sex_arousal_1st|happy_1st|bored_1st","|happy_2nd|sadness_2nd|bored_2nd|sex_arosal_2nd",7.21666666666667,-0.767266683713143,"Neutral_clip_1st",NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,0,1,NA,1,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,0,NA,0.764705882352941,17,7,9,11,12,2,4,16,6,5,15,8,14,1,3,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","WallE","Neutral_clip_1st",7,1,4,9,1,1,6,1,6,0.574186720222489,-0.605644705859313,0.878209524355217
"59f873de07e3780001ccd6e4","females","Sex_clip","","100",577,"Yes","20","7.747","joking","8.031","impatient","7.054","preoccupied","4.541","contemplative","5.981","doubtful","6.612","decisive","13.802","arrogant","7.892","fantasizing","4.766","preoccupied","17.006","interested","6.544","arrogant","8.57","interested","6.107","irritated","4.192","flirtatious","9.106","confident","5.782","distrustful","6.657","contemplative","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,7,5,1,1,2,4,3,2,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE9, RMTE19, RMTE28, RMTE25, RMTE3, RMTE22, RMTE18, RMTE35, RMTE29, RMTE27, RMTE30, RMTE34, RMTE31, RMTE17, RMTE15, RMTE6","FL_124","RMTE21-female|RMTE9-female|RMTE19-female|RMTE28-female|RMTE25-female|RMTE3-female|RMTE22-female|RMTE18-female|RMTE35-female","","FL_101|FL_103|FL_100|FL_98|FL_99|FL_109|FL_110|FL_112","","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|happy_2nd|sex_arosal_2nd|bored_2nd|sadness_2nd",9.61666666666667,-0.297489978263404,"Sex_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,1,1,NA,NA,1,NA,0,1,0,1,1,NA,NA,1,0,NA,0.647058823529412,6,17,2,16,15,8,3,1,7,5,11,4,10,12,14,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","MadMen","Sex_clip_1st",7,2,5,4,1,3,1,2,5,0.574186720222489,0.183287213615318,0.449392050070796
"5a1aae2e10f454000177bb97","females","Sex_clip","","100",616,"Yes","20","15.106","convinced","12.752","impatient","3.518","preoccupied","3.933","contemplative","11.066","doubtful","4.962","bored","6.124","tentative","7.48","fantasizing","8.709","preoccupied","5.778","interested","16.663","cautious","6.796","affectionate","7.277","reflective","5.022","flirtatious","8.248","confident","12.578","distrustful","4.036","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,7,2,1,3,1,1,1,8,"","yes",32,"Male","Heterosexual or straight","","No","-",", RMTE27, RMTE22, RMTE19, RMTE30, RMTE6, RMTE31, RMTE17, RMTE3, RMTE34, RMTE29, RMTE28, RMTE18, RMTE35, RMTE15, RMTE9, RMTE21, RMTE25","FL_124","RMTE27-female|RMTE22-female|RMTE19-female|RMTE30-female|RMTE6-female|RMTE31-female|RMTE17-female|RMTE3-female|RMTE34-female","","FL_101|FL_102|FL_108|FL_97|FL_110|FL_111|FL_106|FL_104","","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|bored_1st|sadness_1st|happy_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",10.2666666666667,-0.1702587872041,"Sex_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,1,1,NA,NA,1,NA,1,0,1,1,1,NA,NA,1,1,NA,0.764705882352941,8,5,15,14,7,12,3,16,2,17,1,11,10,4,6,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","MadMen","Sex_clip_1st",7,1,2,1,1,1,3,8,6,0.574186720222489,-0.605644705859313,0.878209524355217
"5a6e4286e6cc4a0001b6d281","females","Sex_clip","","100",1002,"Yes","20","11.982","convinced","11.721","impatient","8.299","annoyed","4.352","contemplative","11.031","doubtful","5.972","decisive","8.549","tentative","9.941","fantasizing","8.737","preoccupied","10.359","incredulous","9.106","cautious","11.755","interested","11.788","impatient","10.954","flirtatious","8.652","joking","10.487","aghast","8.416","insisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,3,4,3,6,1,6,3,4,"","yes",33,"Male","Heterosexual or straight","","No","",", RMTE3, RMTE29, RMTE21, RMTE17, RMTE19, RMTE35, RMTE28, RMTE27, RMTE6, RMTE22, RMTE18, RMTE31, RMTE30, RMTE34, RMTE25, RMTE15, RMTE9","FL_124","RMTE3-female|RMTE29-female|RMTE21-female|RMTE17-female|RMTE19-female|RMTE35-female|RMTE28-female|RMTE27-female|RMTE6-female","","FL_105|FL_108|FL_99|FL_100|FL_98|FL_104|FL_110|FL_111","","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|sex_arousal_1st|happy_1st|bored_1st|sadness_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",16.7,1.08900377045978,"Sex_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,0,NA,1,1,0,1,0,NA,NA,0,0,NA,0.529411764705882,1,9,17,16,4,11,5,3,10,15,8,7,2,13,12,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","WallE","Sex_clip_1st",3,1,4,6,3,3,6,4,2,-1.2197220861531,-0.605644705859313,-0.83706037278247
